id,title,original_title,original_language,overview,budget,revenue,runtime,release_date,genres,popularity,vote_average,vote_count
26857,The Tingler,The Tingler,en,"After much hard work, a pathologist discovers and captures a creature that lives in every vertebrate and grows when fear grips its host. ""Scream for your lives!""",250000.0,0.0,82.0,1959-07-29,['Horror'],2.28087,6.4,34.0
1976,Jezebel,Jezebel,en,"In 1850s Louisiana, the willfulness of a tempestuous Southern belle threatens to destroy all who care for her.",1250000.0,0.0,103.0,1938-03-19,"['Drama', 'Romance']",11.277226,7.2,39.0
24408,C.S.A.: The Confederate States of America,C.S.A.: The Confederate States of America,en,"Through the eyes of a British ""documentary"", this film takes a satirically humorous, and sometimes frightening, look at the history of an America where the South won the Civil War.",0.0,0.0,89.0,2004-01-01,"['War', 'Comedy', 'Drama']",2.106051,5.9,22.0
104471,The Haunted Castle,Le château hanté,fr,A man has an encounter with several spooky apparitions in a castle that is evidently owned by the Devil.,0.0,0.0,1.0,1897-01-01,['Horror'],0.791909,5.6,10.0
62503,Almost Kings,Almost Kings,en,"Wanting a closer connection with his older brother, freshman Ted Wheeler seeks initiation into a group called ""The Kings"". But, as the corruption of The Kings is revealed, Ted must expose the ugly truth about the brother he once idolized.",0.0,0.0,93.0,2010-11-11,['Drama'],0.167343,10.0,2.0
261047,P-51 Dragon Fighter,P-51 Dragon Fighter,en,"As World War Two rages on, the allies are about to push the Nazis out of North Africa. That's when the Nazis turn up the heat, unleashing their secret Weapon: DRAGONS!!! The allies quickly lose ground to the ancient monster, and are close to complete annihilation when the Allies put together a group of special fighter-pilots, specially trained to fight a beast everyone thought was a myth.",0.0,0.0,84.0,2014-06-17,"['Action', 'Science Fiction', 'Fantasy']",0.750481,3.6,4.0
39440,Waiting for 'Superman',Waiting for 'Superman',en,"Gripping, heartbreaking, and ultimately hopeful, Waiting for Superman is an impassioned indictment of the American school system from An Inconvenient Truth director Davis Guggenheim.",0.0,0.0,102.0,2010-09-24,['Documentary'],2.718721,6.9,45.0
268297,The Film Critic,El crítico,en,"Tellez is a strict and prestigious film critic, totally weary of Hollywood romantic comedies and certain that the best of the seventh art died long time ago. Maybe because of its work, suffers from what he calls the ‘maladie du cinema’: He sees the world like if it was a big movie that, in addition, he cannot keep from criticizing. While searching for his new apartment, he unexpectedly meets Sofia, a young and attractive woman that has very little to do with his good taste. ‘Elemental, constructed on a basis of cliches’ he would describe her. Movements of random bring them together over and over again, in strangely idyllic situations. Tellez attempts to escape from a staging that he loathes, but suspects that the movie genre that he hates the most is taking its revenge.",0.0,0.0,90.0,2013-04-11,"['Drama', 'Comedy', 'Foreign']",0.048818,5.0,1.0
383725,Forgive Me,Vergeef me,en,(Vergeef me) - Forgive me is the film adaptation of Cyrus Frischs controversional play Jesus/Lover which was performed by hard-drug addicts and alcoholics. This film with Frisch as Jesus disguised as Jerry Springer is not light on the stomach. But those who can take it will get to know some extraordinary people...Frisch first plays with the actors by openly exceeding the borders of the acceptable the idealistic filmmaker hopes the stream of violence and misery on television will finally come to an end. The praise he gained after the first screening of these brutal scenes with the social outcasts he filmed made him outrageous. The director sells himself to the devil and goes even further in the abuse of his protagonists. How long can the viewer stay a passive accomplice?,0.0,0.0,83.0,2001-10-18,[],0.001177,0.0,0.0
180688,Deep Dark Canyon,Deep Dark Canyon,en,"Bloom Towne is a small-town sheriff under the thumb of the well-established, deeply influential Mayor Dick Cavanaugh's family. When Bloom's two teenage sons, Nate and Skylar accidentally shoot and kill Dick during a deer-hunt, Bloom's long-held allegiance to the reigning Cavanaugh clan is tested. Skylar (still a minor) decides to take the wrap for his older brother Nate, claiming he fired the fatal shot. The Cavanaugh family's quick retaliation sends Skylar on his way to county jail, soon to be tried as an adult. Desperate and guilt-ridden, Nate breaks Skylar out of jail and sets off a chain of lawless acts, which send them deep into the woods and on the run. Bloom's choice between the law and his sons leads to revelations of old family secrets that threaten to destroy everything he loves.",0.0,0.0,90.0,2013-04-23,"['Action', 'Drama', 'Thriller']",3.927043,5.0,16.0
370902,The Land of OZ,Страна ОЗ,ru,"In Yekaterinburg over the Christmas period, shop assistant Lenka Shabadinova experiences a number of incredible events and unexpected meetings.",0.0,0.0,95.0,2015-06-10,['Comedy'],0.786265,5.3,11.0
254302,High-Rise,High-Rise,en,Life for the residents of a tower block begins to run out of control.,0.0,346472.0,119.0,,['Drama'],18.947206,5.3,355.0
32286,From Mexico With Love,From Mexico With Love,en,A washed-up trainer takes a self-destructive young boxer under his wing.,0.0,0.0,96.0,2009-03-15,"['Action', 'Adventure', 'Drama']",0.309273,9.0,1.0
3981,What Women Want,What Women Want,en,"Advertising executive Nick Marshall is as cocky as they come, but what happens to a chauvinistic guy when he can suddenly hear what women are thinking? Nick gets passed over for a promotion, but after an accident enables him to hear women's thoughts, he puts his newfound talent to work against Darcy, his new boss, who seems to be infatuated with him.",0.0,374111707.0,127.0,2000-12-15,"['Comedy', 'Romance']",9.963079,6.1,1021.0
43889,Bonnie Scotland,Bonnie Scotland,en,"Stan and Ollie stow away to Scotland expecting to inherit the MacLaurel estate. When things don't quite turn out that way, they unwittingly enlist in the Scottish army and are posted to India.",0.0,0.0,80.0,1935-08-23,['Comedy'],1.047941,7.1,14.0
127505,Head Games,Head Games,en,Former football player and wrestler Chris Nowinski's quest to publicize recent findings about the often dire consequences of head concussions sustained by athletes in contact sports — injuries that have previously been considered momentary setbacks and ignored in the name of toughness and dedication to the team.,0.0,14056.0,96.0,2012-09-21,['Documentary'],0.182227,4.7,3.0
10232,Shadow of Angels,Schatten der Engel,de,"Beautiful, detached, laconic, consumptive Lily Brest is a streetwalker with few clients. She loves her idle boyfriend Raoul who gambles away what little she earns. The town's power broker, called the rich Jew, discovers she is a good listener, so she's soon busy. Raoul imagines grotesque sex scenes between Lily and the Jew; he leaves her for a man. Her parents, a bitter Fascist who is a cabaret singer in drag and her wheelchair-bound mother, offer no refuge. Even though all have a philosophical bent, the other whores reject Lily because she tolerates everyone, including men. She tires of her lonely life and looks for a way out. Even that act serves the local corrupt powers.",0.0,0.0,101.0,1976-01-31,['Drama'],0.364246,4.0,2.0
46932,Seven Days to Noon,Seven Days to Noon,en,"An English scientist runs away from a research center with an atomic bomb. In a letter sent to the British Prime Minister he threatens to blow up the center of London if the Government don't announce the end of any research in this field within a week. Special agents from Scotland Yard try to stop him, with help from the scientist's assistant future son-in-law to find and stop the mad man.",0.0,0.0,94.0,1950-10-30,"['Drama', 'Thriller']",0.493914,6.4,7.0
52867,Lord Love a Duck,Lord Love a Duck,en,"From his prison cell, young Alan Musgrave (Roddy McDowell) relates his experiences of the previous year dedicated to fulfilling every whim of beautiful and self-absorbed high school senior Barbara Ann Greene played by Tuesday Weld.",0.0,0.0,105.0,1966-02-21,"['Comedy', 'Drama']",0.533987,4.9,8.0
29134,Amreeka,Amreeka,en,"Eager to provide a better future for her son, Fadi (Melkar Muallem), divorcée Muna Farah (Nisreen Faour) leaves her Palestinian homeland and takes up residence in rural Illinois -- just in time to encounter the domestic repercussions of America's disastrous war in Iraq. Now, the duo must reinvent their lives with some help from Muna's sister, Raghda (Hiam Abbass), and brother-in-law, Nabeel (Yussuf Abu-Warda). Cherien Dabis writes and directs.",0.0,0.0,96.0,,['Drama'],2.08087,6.3,17.0
58251,Daddy Longlegs,Go Get Some Rosemary,en,"After months of living a solitary existence, Lenny, 34, picks up his kids from school. Every year he spends a couple of weeks with his sons Sage, 9, and Frey, 7. Lenny hosts his kids within a midtown studio apartment in New York City. During these two weeks, he must figure out if he wants to act as their father or be their friend. Ultimately, their trip upstate results in complete lawlessness taking over their lives.",0.0,20728.0,100.0,2009-05-16,"['Drama', 'Comedy']",0.89682,6.4,5.0
38834,The Year of the Wolf,Suden vuosi,en,"Sari is a young, beautiful and intelligent girl who is busy studying at university,but she suffers from epilepsy and has to face death on a daily basis. Mikko is hersomewhat older university teacher, who is tired of life, and who one day decides toabandon his wife, children and idea of a perfect life. Both characters have been tooscared to live their lives to the brim for too long. But they meet, and in spite oftheir prejudices and reserved natures, they manage to create a dramatic and movingmodern romance which confronts numerous taboos. While the imagery explores theboundary between life and death in a most poetic way, the odd couple's romance istold with both bite and humour. Society - be it in the shape of angry ex-wives,overprotective parents, conservative aunts or embittered colleagues - is doing whatit can to put a spanner in the works.""",0.0,0.0,95.0,2007-12-05,['Drama'],0.167646,6.8,4.0
31289,The Caiman,Il caimano,it,A skewering of Italian Prime Minister Silvio Berlusconi.,0.0,0.0,112.0,2006-03-24,"['Drama', 'Comedy']",2.659206,6.2,38.0
142611,"Houston, We Have a Problem!","Houston, We Have a Problem!",en,"The cold war, the space race, and NASA’s moon landing are landmark events that defined an era. But they are also fodder for conspiracy theories.
 In Houston, We Have a Problem! filmmaker Žiga Virc adds new material to the discussion on both fronts. This intriguing docu-fiction explores the myth of the secret multi-billion-dollar deal behind America’s purchase of Yugoslavia’s clandestine space program in the early 1960s.",0.0,0.0,88.0,2016-05-05,['Documentary'],0.902847,8.7,9.0
102629,El Gringo,El Gringo,en,"A man crossing into Mexico with a satchel of $2,000,000 – and a bloody past – suddenly finds himself under attack in the sleepy town of El Fronteras.",3000000.0,0.0,94.0,2012-05-10,"['Adventure', 'Drama', 'Action', 'Thriller']",3.9752,5.1,44.0
49704,Love in Disguise,戀愛通告,zh,"Famous from an incredibly young age, DMH (Wang Lee Hom) has only ever known a celebrity pop star existence. Yet, despite all the glamour, there is still something lacking in his charmed life - true love. With the help of fellow musician and friend WZB, DMH disguised himself as a regular Joe in the hope of finding true love. While incognito, DMH and WZB stumble across the performance of a classical Chinese orchestra and DMH is immediately captivated by the melodies of the guzheng soloist, LMQ (Crystal Liu Yi-Fei), a student at the Shanghai Conservatory, whose affections lie with the accomplished but arrogant virtuoso, ZXZ. In his attempt to spend more time with LQM, DMH promises to help LQM get together with ZXZ. As DMH and LQM grow closer, it becomes increasingly difficult to conceal his identity.",5532496.0,0.0,98.0,2010-08-12,"['Romance', 'Comedy']",0.274655,5.2,5.0
403434,Level Up,Level Up,en,Gamers enter virtual reality video game contest for money only to realize things are not the way they seem.,0.0,0.0,84.0,2016-08-26,['Thriller'],2.344607,4.7,16.0
49950,The Roommate,The Roommate,en,"When Sara (Minka Kelly), a young design student from Iowa, arrives for college in Los Angeles, she is eager to fit in and get to know the big city. Her wealthy roommate, Rebecca (Leighton Meester), is more than eager to take Sara under her wing and show her the ropes. The two become close, but when Sara begins to branch out and make more friends on campus, Rebecca becomes resentful. Alarmed, Sara moves in with her new boyfriend, causing Rebecca's behavior to take a violent turn.",16000000.0,40492759.0,91.0,2011-02-04,"['Thriller', 'Drama', 'Horror']",8.453293,5.3,230.0
346873,Marching to Zion,Marching to Zion,en,"Documentary tracing the history of the Jewish people from the destruction of the temple in AD 70 to the modern-day nation of Israel. Through scriptural and historical evidence, DNA, mathematics, and testimony from rabbis and pastors, it attempts to answer the question, ""Who are God's chosen people?"".",0.0,0.0,101.0,2015-03-26,['Documentary'],0.204891,4.5,4.0
105384,Orders Signed in White,Ordine firmato in bianco,en,"A gang raid a bank, making off with a nice tidy sum and head off to a hideout in the mountains to take refuge (with a few women in tow to keep them company).",0.0,0.0,93.0,1974-11-13,"['Thriller', 'Crime']",0.000284,0.0,0.0
68701,Beetle Queen Conquers Tokyo,Beetle Queen Conquers Tokyo,en,Untangling the web of cultural and historical ties underlying Japan's deep fascination with insects.,0.0,10068.0,90.0,2009-03-01,['Documentary'],0.075409,5.5,2.0
10625,Mean Girls,Mean Girls,en,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",17000000.0,129042871.0,97.0,2004-04-30,['Comedy'],11.454835,6.9,2401.0
15395,Love Liza,Love Liza,en,"Following the unexplained suicide of his wife Liza, website designer Wilson Joel turns to huffing gasoline fumes and remote control gaming while avoiding an inevitable conflict with his mother-in-law.",0.0,0.0,90.0,2002-12-30,"['Comedy', 'Drama']",2.362585,6.5,25.0
102901,Sighs of Spain,Suspiros de España,en,"Dolores, a woman of bad temper and good feelings, works as a laundress with her daughter Sole. They live with the stepfather and godfather, a charming bon vivant who often returns home drunk. They all have a very different character, but share the illusion of seeing Sole turned into a great artist. Then, a representative of artists comes to Sevilla looking for a good singer to launch to fame",0.0,0.0,100.0,1939-10-16,[],0.001263,0.0,0.0
266647,Pan,Pan,en,"Living a bleak existence at a London orphanage, 12-year-old Peter finds himself whisked away to the fantastical world of Neverland. Adventure awaits as he meets new friend James Hook and the warrior Tiger Lily. They must band together to save Neverland from the ruthless pirate Blackbeard. Along the way, the rebellious and mischievous boy discovers his true destiny, becoming the hero forever known as Peter Pan.",150000000.0,128388320.0,111.0,2015-09-24,"['Adventure', 'Family', 'Fantasy']",11.30428,5.9,979.0
196398,2 Autumns 3 Winters,2 automnes 3 hivers,en,"At 33, Arman has decided to change his life. He starts by running. It’s a good start. Amélie carries on with her life. She runs, as well. The first encounter is a shock. The second is a stab in the heart.",0.0,0.0,90.0,2013-10-11,"['Drama', 'Comedy']",0.68062,6.0,12.0
376869,Neerja,नीरजा,hi,"Neerja is a portrayal on the life of the courageous Neerja Bhanot, who sacrificed her life while protecting the lives of 359 passengers on the Pan Am flight 73 in 1986. The flight was hijacked by a terrorist organization.",10721568.0,2978994.0,122.0,2016-02-19,['Drama'],1.68625,7.4,44.0
256044,Village People Radio Show,Apa khabar orang kampung,ms,"A portrait of village life in South Thailand, home of retired Malay-Muslim members of the communist party of neighboring Malaysia. Recollections of the decades-long guerrilla war are interspersed with a Thai radio soap opera.",0.0,0.0,72.0,2007-01-01,['Documentary'],0.038824,5.0,1.0
330764,The Brand New Testament,Le tout nouveau testament,fr,"God lives in Brussels. On earth though, God is a coward, with pathetical morals and being odious with his family. His daughter, Ea, is bored at home and can't stand being locked up in a small apartment in ordinary Brussels, until the day she decides to revolt against her dad...",8555500.0,0.0,105.0,2015-09-02,"['Comedy', 'Fantasy']",6.488451,6.4,435.0
26588,Summer's Blood,Summer's Blood,en,"A demented handyman comes to the rescue of a young woman (Ashley Greene), then imprisons her in his basement.",0.0,0.0,91.0,2009-11-02,"['Horror', 'Thriller']",1.707129,5.2,20.0
111480,OSS 117: Mission for a Killer,Furia à Bahia pour OSS 117,fr,A secret agent is dispatched to find a rare and valuable drug.,0.0,0.0,99.0,1965-07-02,"['Action', 'Crime']",0.169425,8.5,2.0
14043,Nancy Drew,Nancy Drew,en,Intrepid teenage private eye Nancy Drew heads to Tinseltown with her father to investigate the unsolved murder of a movie star in this old-fashioned whodunit based on Carolyn Keene's popular series of books for young adults. But can the small-town girl cut through the Hollywood hype to solve the case?,0.0,0.0,99.0,2007-06-15,"['Action', 'Adventure', 'Crime', 'Family', 'Mystery', 'Thriller']",5.172308,5.8,146.0
227159,Horrible Bosses 2,Horrible Bosses 2,en,"Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",42000000.0,107670357.0,94.0,2014-11-26,['Comedy'],20.903362,6.1,1575.0
93115,The 50 Worst Movies Ever Made,The 50 Worst Movies Ever Made,en,There are some movies that are so bad they're good. And there are some movies that are so bad- that they're just bad...,0.0,0.0,60.0,2004-07-13,['Documentary'],0.647313,5.6,10.0
131944,Daughters Courageous,Daughters Courageous,en,"Nan Masters, a single mother living with her four marriageable daughters, plans to marry Sam Sloane, businessman. Out of the blue her 1st husband Jim returns after deserting the family 20 years earlier. The worldly wanderer Jim gets a cool family reception at first but his warm personality gradually wins the affections of his four daughters. In fact, youngest daughter Buff, who has her eye on a maverick of her own in Gabriel Lopez, is pleased when Jim grants his stamp of approval on her relationship. Buff plans to elope with Gabriel on her mother's wedding day, but 'unpredictable' is Gabriel's middle name.",0.0,0.0,107.0,1939-07-22,"['Romance', 'Drama']",0.587828,6.0,3.0
27996,Dr. Dolittle: Tail to the Chief,Dr. Dolittle: Tail to the Chief,en,"Maya Dolittle (Kyla Pratt) is back in a heartwarming adventure of presidential proportions! Maya's dream of going to vet school is put on hold when she gets a call from the president of the United States. It seems the First Dog is out of control, and the president needs Maya's help. It's up to Maya and her own dog, Lucky, to stop a canine catastrophe from becoming a national crisis!. Read more: h",0.0,0.0,85.0,2008-03-04,"['Comedy', 'Family', 'Fantasy']",2.021759,5.0,36.0
73517,Boys Love,BOYS LOVE,ja,"Magazine editor Taishin Mamiya interviews high school model Noeru Kisaragi. Despite Noeru's bad attitude, his painting of an ocean intrigues Mamiya and leads to a dinner, during which Noeru solicits Mamiya sexually. Soon Mamiya sees Noeru with another man, and he is shocked to discover at that moment that his interest in Noeru goes beyond article research—he truly wants to know more about him.",0.0,0.0,90.0,2006-11-24,"['Drama', 'Romance']",1.039086,2.8,5.0
347881,The Confirmation,The Confirmation,en,"Eight year old Anthony is somewhat uneasy about spending the weekend with his alcoholic, down-on-his-luck carpenter dad Walt while his mom Bonnie and her new husband Kyle go to a Catholic retreat together. Walt is just as uneasy about spending time with Anthony, especially since their first day together is a series of characteristically unfortunate events, including his truck breaking down, his landlord locking him out of the house, and the theft of his toolbox, which he needs for an upcoming job. As Walt and Anthony set about finding the guy who stole the tools and improvise around their other misfortunes, they begin to discover a true connection with each other, causing Walt to become a better father and Anthony to reveal the promise and potential of the good man he will become.",0.0,0.0,101.0,2016-03-18,['Comedy'],5.025097,6.3,52.0
1368,First Blood,First Blood,en,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, the Vietnam vet snaps, runs for the hills and rat-a-tat-tats his way into the action-movie hall of fame. Hounded by a relentless sheriff, Rambo employs heavy-handed guerilla tactics to shake the cops off his tail.",15000000.0,125212904.0,93.0,1982-10-22,"['Action', 'Adventure', 'Thriller', 'War']",14.778884,7.2,1523.0
172475,Mrs. Pollifax: Spy,Mrs. Pollifax: Spy,en,"Mrs. Pollifax-Spy (1971) is a comedy film directed by Leslie H. Martinson, starring Rosalind Russell and Darren McGavin, and released by United Artists. This was Russell's last theatrical film role, with one TV movie in 1972. Russell adapted the novel The Unexpected Mrs. Pollifax, written by Dorothy Gilman under the pseudonym C. A. McKnight.",0.0,0.0,110.0,1971-05-21,"['Adventure', 'Comedy']",0.64703,7.5,2.0
78076,Hell Up In Harlem,Hell Up In Harlem,en,"Tougher than Shaft and smoother than Superfly, this high-voltage sequel to Black Caesar explodes with enough action to incinerate New York City. Packed with machine-gun mayhem and riveting adventure, Hell Up in Harlem is nothing less than a modern-day tribute to the classic 30s gangster film. Fred Williamson is Tommy Gibbs, a fearless, bulletproof tough guy who blasts his way from the gutter to become the ultimate soul brother boss. Tommy steals a ledger with the name of every crooked cop and man in the city. Enlisting the aid of his father and an army of Harlem hoods, Gibbs goes from defense to offense, launching a deadly attack on his enemies that sets off a violent chain reaction from Harlem all the way to the Caribbean, climaxing in one of the hottest turf-war shoot-outs in Hollywood history.",0.0,0.0,94.0,1973-12-01,"['Action', 'Thriller']",0.957581,4.1,9.0
149856,Baby on Board,Baby on Board,en,"Maria (Carol Kane) is the wife of a murdered Mafia bookkeeper. With her baby in tow, she tracks the hitman to the airport, intending to shoot the man. A pickpocket causes the gun to discharge prematurely, and now it's Maria who is being pursued. She commandeers a cab driven by Ernie (Judge Reinhold), and the chase is on.",0.0,0.0,90.0,1992-12-28,[],0.353766,3.0,2.0
144613,Beau Brummel,Beau Brummel,en,"George Bryan Brummel, a British military officer, loves Lady Margery, the betrothed of Lord Alvanley. Despite her own desperate love for Brummel, she submits to family pressure and marries Lord Alvanley. Brummel, broken-hearted, embarks upon a life of revelry.",0.0,0.0,127.0,1924-03-30,['Drama'],0.172143,8.5,2.0
10735,What a Girl Wants,What a Girl Wants,en,"An American girl, Daphne, heads to Europe in search of the father she's never met. But instead of finding a British version of her bohemian mother, she learns the love of her mom's life is an uptight politician. The only problem now is that her long-lost dad is engaged to a fiercely territorial social climber with a daughter who makes Daphne's life miserable.",0.0,0.0,105.0,2003-03-27,['Comedy'],6.743151,5.8,377.0
125336,The Story of Film: An Odyssey,The Story of Film: An Odyssey,en,"The Story of Film: An Odyssey, written and directed by award-winning film-maker Mark Cousins, is the story of international cinema told through the history of cinematic innovation.  Five years in the making, The Story of Film: An Odyssey covers six continents and 12 decades, showing how film-makers are influenced both by the historical events of their times, and by each other. It provides a worldwide guided tour of the greatest movies ever made; an epic tale that starts in nickelodeons and ends as a multi-billion-dollar globalised digital industry.  Described as a love letter to the movies, Cousins visits the key sites in the history of cinema; from Hollywood to Mumbai; from Hitchcock s London to the village where Pather Panchali was shot, and features interviews with legendary filmmakers and actors including Stanley Donen, Kyoko Kagawa, Gus van Sant, Lars Von Trier, Claire Denis, Bernardo Bertolucci, Robert Towne, Jane Campion and Claudia Cardinale.",0.0,0.0,900.0,2011-09-03,['Documentary'],1.50251,8.8,26.0
125769,Angel,Angel,en,"Saxophonist Danny witnesses the murder of his band manager and a deaf-mute girl after a gig. Questioned by the police, he remembers only the orthopedic shoes of the killers' leader. So begins his quest to avenge her. He seeks an answer to the simple question 'Why?' but finds only more, and deeper, questions which resonate with the wider context of 'the Troubles', the inter-communal strife gripping the modern-day Northern Ireland which is the film's setting.",0.0,0.0,92.0,1982-09-18,"['Drama', 'Foreign', 'Music']",0.23401,4.8,5.0
56271,Double Take,Double Take,en,"Director Johan Grimonprez casts Alfred Hitchcock as a paranoid history professor, unwittingly caught up in a double take on the cold war period. Subverting a meticulous array of TV footage and using 'The Birds' as an essential metaphor, DOUBLE TAKE traces catastrophe culture's relentless assault on the home, from moving images' inception to the present day.",0.0,0.0,80.0,2009-02-10,['Documentary'],0.194308,6.4,5.0
23196,South Central,South Central,en,A man is put to prison for 10 years. Coming out of prison he wants to live a normal life and stop with crime but his son has yet followed the criminal path of his father.,4000000.0,0.0,99.0,1992-09-18,"['Crime', 'Drama']",2.99945,6.6,20.0
66895,Ticked-Off Trannies with Knives,Ticked-Off Trannies with Knives,en,"A group of trannies are violently bashed and left for dead. The surviving ladies regain consciousness, confidence, and courage ready to seek out revenge on the ones who attacked them.",0.0,0.0,0.0,2010-10-15,['Horror'],0.295864,5.6,7.0
132397,After Death,Posle smerti,ru,"Young scholar Andrei, fascinated by haunting actress Zoya Kadmina, is surprised when she sends him a note. The two have a brief scheduled meeting, then three months later Andrei is shocked to learn she has died. He becomes obsessed with her memory and decides he must find out all that he can about her.",0.0,0.0,46.0,1915-01-01,['Drama'],0.539444,6.4,7.0
83876,The Avenging Eagle,Long xie shi san ying,zh,"Eagle Chief Yoh Xi-hung raises orphans to be his personal killers. One such is Chik Ming-sing who now wants to put his killer life behind him. When the Eagle Clan come after him, a stranger called Cheuk comes to his assistance It turns out that Cheuk is the son of a family who were robbed and murdered by the Eagles. Now they will team up to destroy the evil clan.",0.0,0.0,90.0,1978-09-13,"['Action', 'Adventure', 'Foreign']",0.470995,6.4,5.0
244772,The Skeleton Twins,The Skeleton Twins,en,"Estranged twins Maggie and Milo coincidentally cheat death on the same day, prompting them to reunite and confront the reasons their lives went so wrong. As the twins' reunion reinvigorates them, they realize the key to fixing their lives may just lie in repairing their relationship.",0.0,5284309.0,90.0,2014-01-18,['Drama'],9.44394,6.7,294.0
425002,Dan Levy: Lion,Dan Levy: Lion,en,"Dan Levy works his way from a zebra to a lion in his new special Lion. From his personal trainer texting him at 4am, to watching the movie Frozen with his kids at 6am, to even getting mugged in Beverly Hills, Dan is not afraid to talk about his exhausting life. He also shares his crippling HGTV addiction and what it’s like raising a tiny Matthew McConaughey. Bonus: he’ll also teach you how to cheat the massage parlor system.",0.0,0.0,0.0,2016-11-17,['Comedy'],0.062949,0.0,0.0
44283,Happily Ever After,Happily Ever After,en,"The Wicked Queen is dead but her brother, Lord Maliss, seeks for revenge. Using the Magic Mirror to locate Snow White and the Prince, he transforms into a dragon and attacks. Maliss takes the Prince to the Realm of Doom. Snow White, with the aid of the Seven Dwarfesses, cousins of the Sevens Dwarves, must embark on a quest to save her true love.",0.0,0.0,75.0,1990-06-20,"['Family', 'Animation']",0.875785,6.0,6.0
15468,"Spy, Stand Up","Espion, lève-toi",fr,A French espionage thriller playing in Zürich.,0.0,0.0,98.0,1982-01-27,['Thriller'],1.952949,6.1,6.0
264646,LEGO Hero Factory: Savage Planet,LEGO Hero Factory: Savage Planet,en,"The Hero Factory's mission: to build the bravest, most advanced Heroes in the galaxy! When rookie Rocka responds to a civilian distress call from the planet Quatros.",0.0,0.0,45.0,2011-10-04,"['Animation', 'Action', 'Adventure']",3.120999,0.0,0.0
87296,"Oh, Bomb!",ああ爆弾,ja,"During the mayoral election, two ex-prisoners decide to replace the lucky pen of an annoying candidate with a mini-bomb",0.0,0.0,95.0,1964-04-18,"['Music', 'Comedy', 'Action', 'Crime']",0.039782,10.0,1.0
59296,"Love, Wedding, Marriage","Love, Wedding, Marriage",en,A happy newlywed marriage counselor's views on wedded bliss get thrown for a loop when she finds out her parents are getting divorced.,1.0,1378.0,90.0,2011-06-03,"['Comedy', 'Romance']",4.060122,5.1,73.0
273883,The Circle,Hringurinn,is,"Experimental film of a trip around Iceland, filmed on the circular highway with a wide angle lens camera registering one frame every 12 seconds.",0.0,0.0,78.0,1985-03-02,['Documentary'],3.5e-05,0.0,0.0
390991,Frankie Boyle: Hurt Like You've Never Been Loved,Frankie Boyle: Hurt Like You've Never Been Loved,en,Netflix Special,0.0,0.0,64.0,2016-03-18,['Comedy'],0.255416,10.0,3.0
360283,Heart Like a Hand Grenade,Heart Like a Hand Grenade,en,"More than 10 years after the release of Green Day's American Idiot, the 2015 Rock and Roll Hall of Fame Inductees present this time capsule rock doc that takes us inside the making of their award-winning punk rock opera.",0.0,0.0,96.0,2015-10-15,"['Music', 'Documentary']",0.064102,6.0,1.0
9301,The Princess and the Warrior,Der Krieger und die Kaiserin,de,"Young nurse Sissi lives a secluded life entirely devoted to her patients at Birkenhof asylum. Her first encounter with ex-soldier and drifter Bodo has a lasting impact. He causes an accident in which he provides first aid, Sissi wonders if he may be the man of her dreams. But when she finds him weeks later she is rejected, as Bodo is stuck somewhere between a traumatic past and a criminal future.",0.0,0.0,135.0,2000-10-12,"['Romance', 'Drama']",1.826108,7.1,33.0
38021,Changing Times,Les Temps qui changent,fr,"In Tangiers where he traveled for his work, a man finds the woman he loved, and attempts to revive their romance though it ended some 30 years earlier.",0.0,0.0,90.0,2004-01-01,"['Drama', 'Foreign', 'Romance']",1.475074,6.5,2.0
124680,Broken English,Broken English,en,"Ivan is the fierce patriarch of a family of Croatian refugees in Auckland. Nina is his daughter, ready to live on her own, despite his angry objections. Eddie is the Maori she takes as her lover. Nina works at a restaurant where Eddie cooks. For a price, she agrees to marry a Chinese, another restaurant employee, so that he (and his Chinese wife) can establish permanent residency. The money gives her the independence she needs to leave her parents' house and move in with Eddie. Complications arise when Eddie realizes the depth of her father's fury and the strength of Nina's family ties.",0.0,0.0,94.0,1996-09-09,"['Romance', 'Drama']",0.369118,7.0,2.0
390293,Bugs,Bugs,da,"Although scientists and agribusiness have started touting edible insects as the future of sustainable food, the notion of eating bugs hasn’t exactly gained much popularity among the general public. Head Chef Ben Reade and Lead Researcher Josh Evans from the Nordic Food Lab in Denmark are looking to change that. With a focus on food diversity and deliciousness, they set out on a globe-trotting mission to take on the politics of the palate, sampling grubs in the Australian outback, pillaging giant wasp nests in Japan and attending food expos where entrepreneurs pitch their flavorless farmed crickets. Along the way, they put their own haute cuisine spin on local insect delicacies, whipping up dishes like cricket and grasshopper ravioli, maggot cheese gelato and bee larva ceviche.",0.0,0.0,75.0,,['Documentary'],0.037261,0.0,0.0
